date,AAP,ICE,K,REGN,XLNX,portfolio_value,port_val_chg_1_days,port_val_chg_5_days,port_val_chg_5_days_bin
2018-07-26 00:00:00+00:00,141.78,77.05,70.88,373.59,74.49,902.2898585561841,0.020883890619250334,0.023962235850937263,1
2018-07-27 00:00:00+00:00,139.85,76.3,71.4,367.6,73.88,895.6782321252476,-0.007327608049941037,0.01710511914756463,1
2018-07-30 00:00:00+00:00,140.68,74.29,71.33,371.51,72.9,891.5284848086529,-0.004633078228046483,0.00828742806547611,1
2018-07-31 00:00:00+00:00,141.23,73.91,71.03,368.01,72.07,887.1900869737011,-0.004866247022811576,0.009088854086888976,1
2018-08-01 00:00:00+00:00,139.75,73.67,69.43,371.03,71.14,878.7126460389242,-0.009555382842130755,-0.00579223370635451,0
2018-08-02 00:00:00+00:00,143.26,72.89,69.88,397.0,71.72,894.9359504306848,0.018462582124989746,-0.008150272393914304,0
2018-08-03 00:00:00+00:00,144.68,72.81,72.15,394.88,71.87,903.0398209116131,0.009055251917222007,0.008219010490964074,1
2018-08-06 00:00:00+00:00,145.1,72.58,72.2,390.05,73.12,904.5547980705454,0.0016776415877242101,0.014611213756886565,1
2018-08-07 00:00:00+00:00,145.16,73.72,71.9,391.42,73.44,907.4598666686672,0.003211600451756391,0.022847166568450428,1
2018-08-08 00:00:00+00:00,146.41,73.22,71.01,374.27,73.43,898.8639321678147,-0.009472523046565873,0.022932737135090697,1
2018-08-09 00:00:00+00:00,147.79,73.23,71.3,372.14,73.43,900.8665839367085,0.002227981007163038,0.006626880396490398,1
2018-08-10 00:00:00+00:00,146.35,73.27,71.38,368.78,71.16,892.158732587,-0.009666083196976705,-0.012049400339432026,0
2018-08-13 00:00:00+00:00,144.84,72.97,71.01,366.45,71.65,888.6246527940228,-0.00396126794917917,-0.0176110339699731,0
2018-08-14 00:00:00+00:00,156.13,73.5,71.51,366.23,71.16,905.8699483515998,0.019406726454588075,-0.0017520535898785106,0
2018-08-15 00:00:00+00:00,158.03,73.13,72.1,361.87,70.61,906.4600782328691,0.0006514509972908034,0.008450829756551315,1
2018-08-16 00:00:00+00:00,159.49,73.28,72.7,371.78,70.61,914.4650788346124,0.008831056980853402,0.015094904329206793,1
2018-08-17 00:00:00+00:00,159.72,74.05,73.63,374.26,71.02,921.1330970755463,0.007291714462657861,0.032476692129133955,1
2018-08-20 00:00:00+00:00,160.84,74.14,73.72,374.8,71.12,923.6317118781526,0.002712544810884676,0.03939465214481741,1
2018-08-21 00:00:00+00:00,160.15,73.14,72.22,378.56,72.42,920.8567322962168,-0.0030044221590150855,0.01654407895072385,1
2018-08-22 00:00:00+00:00,160.73,73.4,72.14,380.17,72.97,923.9852815767873,0.0033974332497621607,0.019333673666118045,1
2018-08-23 00:00:00+00:00,163.26,73.0,72.11,379.19,73.16,926.7388240875749,0.0029800718319761277,0.013421775786784718,1
2018-08-24 00:00:00+00:00,164.36,73.19,72.45,376.33,73.79,930.1612191555301,0.0036929445265496685,0.009801104866003385,1
2018-08-27 00:00:00+00:00,161.98,74.14,72.02,388.44,75.24,935.838802994153,0.006103870728751071,0.013216405369168127,1
2018-08-28 00:00:00+00:00,162.1,74.65,71.47,390.05,76.99,940.4520136897013,0.004929492857945972,0.02127940287152197,1
2018-08-29 00:00:00+00:00,163.56,75.65,71.81,406.62,78.26,955.2271216983568,0.01571064529989985,0.03381205387628583,1
2018-08-30 00:00:00+00:00,161.8,75.75,71.75,408.51,77.22,950.898383189959,-0.00453163275002233,0.02606943668964168,1
2018-08-31 00:00:00+00:00,164.03,76.23,71.79,406.75,77.83,956.0143943862497,0.005380187080693322,0.027794294901039907,1
2018-09-04 00:00:00+00:00,169.48,77.34,71.91,403.93,78.79,967.6990543939932,0.012222263677572398,0.034044593254634714,1
2018-09-05 00:00:00+00:00,167.0,76.71,72.7,406.94,78.8,966.4086740226712,-0.0013334521362429186,0.027600196453547277,1
2018-09-06 00:00:00+00:00,167.22,77.38,73.65,397.93,78.04,965.5166089622747,-0.0009230722823329041,0.010771770430495708,1
2018-09-07 00:00:00+00:00,167.28,77.84,74.09,395.415,77.2,964.7786230021254,-0.0007643431022305025,0.014596974879274471,1
2018-09-10 00:00:00+00:00,166.93,78.0,74.02,395.04,76.94,963.6127189303013,-0.0012084679780696161,0.007947918555064826,1
2018-09-11 00:00:00+00:00,167.24,78.11,73.46,393.77,76.46,960.9295414821393,-0.002784497750445425,-0.006995473314886258,0
2018-09-12 00:00:00+00:00,167.1,76.33,74.45,388.88,76.11,957.174783247255,-0.003907423044870573,-0.009554850886199229,0
2018-09-13 00:00:00+00:00,166.73,77.36,74.8,397.71,77.34,966.3426367189926,0.00957803489205511,0.000855529308403824,1
2018-09-14 00:00:00+00:00,165.45,77.97,74.84,392.17,77.57,964.3411034426306,-0.0020712459538759775,-0.00045349217847856504,0
2018-09-17 00:00:00+00:00,163.5,77.52,74.7,386.49,76.72,955.8944668809945,-0.008758971832147577,-0.008009703377384603,0
2018-09-18 00:00:00+00:00,167.65,78.18,73.36,388.33,77.57,962.0237799720858,0.006412123203402009,0.0011387291603697225,1
2018-09-19 00:00:00+00:00,169.6,77.58,72.4,383.7,77.65,959.0967265685827,-0.0030425998446608205,0.0020079335090790185,1
2018-09-20 00:00:00+00:00,169.55,77.68,72.8,387.25,78.97,965.1016582054752,0.006261028184692874,-0.001284201344701974,0
2018-09-21 00:00:00+00:00,168.44,77.82,73.17,390.28,78.73,965.4932161952228,0.00040571683450996154,0.001194714970127464,1
2018-09-24 00:00:00+00:00,167.65,77.63,72.34,390.19,79.14,962.5179750522205,-0.0030815764348163244,0.006929120735302607,1
2018-09-25 00:00:00+00:00,167.32,76.37,72.1,390.05,77.36,954.207745426098,-0.008633843566060895,-0.00812457520147225,0
2018-09-26 00:00:00+00:00,169.33,75.18,71.91,391.53,78.31,956.9673430209535,0.0028920301769539414,-0.0022201968671580197,0
2018-09-27 00:00:00+00:00,169.79,74.99,70.01,406.0,79.9,961.213860487888,0.0044374737527919095,-0.004028381553935145,0
2018-09-28 00:00:00+00:00,168.33,74.89,70.02,404.04,80.17,958.8831188473499,-0.002424789879075462,-0.006846342612247147,0
2018-10-01 00:00:00+00:00,169.6,75.25,69.89,394.23,79.96,956.7053045412363,-0.0022711989222748974,-0.006039025412142518,0
2018-10-02 00:00:00+00:00,168.4,74.86,70.42,400.57,80.19,958.8029172135025,0.002192537934418759,0.004815693238114038,1
2018-10-03 00:00:00+00:00,167.6,74.86,68.67,403.04,82.12,958.2906853385034,-0.0005342410476677495,0.0013828500284789325,1
2018-10-04 00:00:00+00:00,165.71,75.91,69.14,392.05,82.24,955.2183669144673,-0.003206040161969015,-0.006237418976020148,0
2018-10-05 00:00:00+00:00,165.83,76.02,69.38,391.77,77.9,945.3516304049261,-0.010329299405551162,-0.014111718286051067,0
2018-10-08 00:00:00+00:00,168.36,75.38,70.26,394.15,77.47,950.0495263600857,0.004969469353056866,-0.006956978444205619,0
2018-10-09 00:00:00+00:00,168.89,76.04,68.99,392.53,77.65,948.2402817448002,-0.0019043687356145034,-0.011016482406415395,0
2018-10-10 00:00:00+00:00,163.17,74.13,68.73,381.94,74.48,923.3471687981065,-0.026251904106931012,-0.036464422617291326,0
2018-10-11 00:00:00+00:00,161.04,72.49,67.62,371.67,73.99,908.4181934267434,-0.016168323113824767,-0.04899421442125029,0
2018-10-12 00:00:00+00:00,165.12,73.3,67.95,384.16,76.12,927.0425891331529,0.020502006500061842,-0.01936744030782589,0
2018-10-15 00:00:00+00:00,166.93,72.68,68.67,377.55,75.54,926.4192534325274,-0.0006723916548520004,-0.024872674815272666,0
2018-10-16 00:00:00+00:00,168.37,74.93,69.85,398.52,78.89,953.1694692097902,0.028874848701761158,0.005198247279603052,1
2018-10-17 00:00:00+00:00,159.58,73.57,69.65,399.06,77.72,934.5892148362453,-0.019493127899856688,0.012175318686223235,1
2018-10-18 00:00:00+00:00,162.19,73.53,69.56,395.22,75.91,931.9085700282739,-0.0028682599428896394,0.025858549257935737,1
2018-10-19 00:00:00+00:00,164.33,74.29,71.17,389.83,74.1,934.6503327837786,0.0029420941535300837,0.008206466175129545,1
2018-10-22 00:00:00+00:00,164.77,73.81,70.59,387.8,74.91,933.7981174046165,-0.0009118012900330985,0.00796492942558058,1
2018-10-23 00:00:00+00:00,163.97,74.35,71.18,380.69,74.8,932.4941112318315,-0.0013964540605514442,-0.021691166834266418,0
2018-10-24 00:00:00+00:00,159.18,73.82,71.45,351.39,69.04,899.5968188573552,-0.03527882050752984,-0.03744147206430304,0
2018-10-25 00:00:00+00:00,163.17,74.12,70.55,336.94,79.4,923.5271646308056,0.026601189857303087,-0.008993806546079952,0
2018-10-26 00:00:00+00:00,164.55,73.74,69.16,335.82,78.78,918.5926322909844,-0.00534313719054913,-0.01718043628676369,0
2018-10-29 00:00:00+00:00,164.87,72.87,70.29,336.18,78.35,919.6379195839455,0.001137922574399708,-0.015164089064590991,0
2018-10-30 00:00:00+00:00,164.97,73.1,71.86,339.7,82.05,935.5311693574298,0.017282073123599195,0.003256919361760202,1
2018-10-31 00:00:00+00:00,159.76,77.04,65.48,339.24,85.37,925.6353607684525,-0.01057774333245809,0.028944679844656207,1
2018-11-01 00:00:00+00:00,163.51,75.86,64.0,355.11,86.99,934.3376667873623,0.0094014407700298,0.011705667760058214,1
2018-11-02 00:00:00+00:00,165.0,76.91,63.0,352.59,85.07,929.8891116655002,-0.004761185682643054,0.012297594142838042,1
2018-11-05 00:00:00+00:00,165.11,78.22,63.15,354.93,84.36,932.3472742852061,0.0026435008097935864,0.013819955039490406,1
2018-11-06 00:00:00+00:00,168.09,78.1,64.39,357.61,85.92,944.9275047279775,0.01349307365371577,0.010043850678969513,1
2018-11-07 00:00:00+00:00,170.51,78.55,64.27,364.25,85.1,949.4628183218676,0.004799641846805702,0.025741732180190047,1
2018-11-08 00:00:00+00:00,172.45,79.95,65.18,363.34,86.68,961.4141803867902,0.012587498777515194,0.028979366413138585,1
2018-11-09 00:00:00+00:00,171.18,79.08,65.01,356.66,85.64,952.10233609884,-0.00968556994260672,0.023888035847149824,1
2018-11-12 00:00:00+00:00,167.06,77.9,64.3,346.56,82.33,929.5028486354183,-0.023736405853199805,-0.00305082207911056,0
2018-11-13 00:00:00+00:00,184.72,78.91,63.42,342.1,83.56,955.340240193171,0.027797000940539274,0.011019613052951627,1
2018-11-14 00:00:00+00:00,177.68,78.8,62.46,337.29,83.79,941.0169896114528,-0.014992826617270971,-0.008895375940410677,0
2018-11-15 00:00:00+00:00,179.05,80.19,62.52,341.65,88.51,959.5391874661194,0.01968317050504531,-0.0019502447113027843,0
2018-11-16 00:00:00+00:00,179.21,81.22,61.73,345.33,90.54,966.0879410684857,0.0068248943742046375,0.014689182495812858,1
2018-11-19 00:00:00+00:00,177.75,81.39,61.69,338.99,87.92,955.2327165313922,-0.011236269573024371,0.02768132226140807,1
2018-11-20 00:00:00+00:00,171.53,79.92,61.71,337.29,84.68,934.6569564802388,-0.02154004955553379,-0.021650175343550848,0
2018-11-21 00:00:00+00:00,174.67,79.33,61.89,343.17,86.5,945.2472702083198,0.01133069588222213,0.0044954348790384735,1
2018-11-23 00:00:00+00:00,177.24,78.92,61.74,340.86,87.26,948.5918781192132,0.003538341782416632,-0.011408923668677962,0
2018-11-26 00:00:00+00:00,177.72,80.37,61.5,353.18,89.01,960.7518232200706,0.012818942878751072,-0.005523428687572052,0
2018-11-27 00:00:00+00:00,179.27,81.37,62.25,353.59,88.89,967.1026772248102,0.006610296073604083,0.012426250156631902,1
2018-11-28 00:00:00+00:00,178.95,81.66,62.6,363.64,91.19,977.9542121996491,0.011220664806738334,0.0463242213297812,1
2018-11-29 00:00:00+00:00,177.67,81.09,63.25,359.57,91.2,975.3201781527765,-0.002693412446118537,0.0318148582834088,1
2018-11-30 00:00:00+00:00,177.71,81.72,63.65,365.65,92.48,983.439294208843,0.008324564833103176,0.03673594186650875,1
2018-12-03 00:00:00+00:00,177.89,81.13,63.12,382.61,94.63,992.8766441223327,0.009596270933105,0.03343716881493086,1
2018-12-04 00:00:00+00:00,178.19,79.12,61.74,372.8,91.29,972.8614129545857,-0.020158829685675284,0.005954627016751424,1
2018-12-06 00:00:00+00:00,175.76,79.26,61.27,381.69,89.01,966.0731015948076,-0.006977675616881562,-0.012148943638289667,0
2018-12-07 00:00:00+00:00,167.59,78.55,60.84,372.83,87.23,943.8612409540576,-0.022991904654091178,-0.032254984469101244,0
2018-12-10 00:00:00+00:00,166.17,78.93,60.3,377.59,87.63,943.8989401542864,3.9941464479165134e-05,-0.0402061970549652,0
2018-12-11 00:00:00+00:00,165.8,78.09,60.87,375.72,88.13,943.8363666993587,-6.629253648438027e-05,-0.049392115035925555,0
2018-12-12 00:00:00+00:00,166.98,78.0,61.0,377.96,90.54,952.6079703740581,0.009293563994968945,-0.020818425225662684,0
2018-12-13 00:00:00+00:00,166.29,77.59,61.05,378.51,89.13,947.6095174650786,-0.005247124803098968,-0.01911199483688031,0
2018-12-14 00:00:00+00:00,163.78,77.1,60.36,381.17,88.82,941.2562302080239,-0.006704541417070442,-0.002759950968428959,0
2018-12-17 00:00:00+00:00,158.84,76.38,59.23,375.5,87.18,923.1161153915342,-0.01927223877443085,-0.022018061339654782,0
2018-12-18 00:00:00+00:00,158.24,75.01,58.85,369.0,89.23,920.8972772398323,-0.0024036392764748005,-0.024304095782773705,0
2018-12-19 00:00:00+00:00,156.12,75.08,58.69,360.7,85.22,904.3029957080031,-0.01801968790869546,-0.050708136157088024,0
2018-12-20 00:00:00+00:00,152.5,73.59,57.32,356.23,83.48,885.9347919938491,-0.020312001399235724,-0.06508453570223072,0
2018-12-21 00:00:00+00:00,151.41,72.82,57.64,344.6,81.51,874.2810706612912,-0.013154152470217895,-0.07115507701014712,0
2018-12-24 00:00:00+00:00,148.92,70.68,55.82,340.64,79.27,853.7752146426027,-0.023454535053787917,-0.07511611983885791,0
2018-12-26 00:00:00+00:00,155.03,73.25,57.15,363.29,85.22,895.4062753051255,0.04876114924459363,-0.02768061385859444,0
2018-12-27 00:00:00+00:00,154.69,74.25,57.14,364.79,84.3,895.2570252526236,-0.00016668417077048137,-0.010003251673734836,0
2018-12-28 00:00:00+00:00,155.46,74.45,57.25,362.62,84.34,896.344520162489,0.0012147292667805676,0.011749993636904321,1
2018-12-31 00:00:00+00:00,157.46,75.33,57.01,373.5,85.17,906.6055931587891,0.011447688657080235,0.036972689427037686,1
2019-01-02 00:00:00+00:00,157.92,75.33,56.64,372.44,86.85,909.9569500569028,0.0036965985246537603,0.06580389597959724,1
2019-01-03 00:00:00+00:00,162.85,73.98,56.74,372.08,83.58,906.0917303606976,-0.004247695120042194,0.011933638785288636,1
2019-01-04 00:00:00+00:00,158.81,75.67,57.3,397.55,87.45,925.140505962352,0.021023010103040418,0.03337977794845659,1
2019-01-07 00:00:00+00:00,161.14,73.38,57.57,396.63,89.76,929.8946957490423,0.005138884046315573,0.03743000021963816,1
2019-01-08 00:00:00+00:00,160.02,72.15,57.89,397.26,88.05,922.6588938429778,-0.007781313238092946,0.0177070390976255,1
2019-01-09 00:00:00+00:00,164.43,72.44,57.95,399.58,88.84,932.5604920601362,0.010731591364081527,0.024840232278922514,1
2019-01-10 00:00:00+00:00,165.07,72.78,58.29,408.06,90.37,942.306748258702,0.01045107130480627,0.03996837923196561,1
2019-01-11 00:00:00+00:00,159.42,73.1,58.58,408.63,90.92,937.4333953257035,-0.00517172666120036,0.013287591759442163,1
2019-01-14 00:00:00+00:00,158.72,72.7,58.54,400.73,90.56,931.5189251822026,-0.006309216391257255,0.0017466810388158116,1
2019-01-15 00:00:00+00:00,160.28,73.51,59.31,405.02,91.21,940.9840157883933,0.010160921426625169,0.019861209887750864,1
2019-01-16 00:00:00+00:00,162.44,74.51,59.12,404.54,90.49,943.5713432017978,0.002749597623331379,0.011807117324193594,1
2019-01-17 00:00:00+00:00,166.28,74.85,59.28,417.38,92.24,959.5599500946832,0.016944777952488055,0.018309538659108116,1
2019-01-18 00:00:00+00:00,167.61,75.63,59.43,418.84,93.52,967.2814779404059,0.00804694677488449,0.03184021687677552,1
2019-01-22 00:00:00+00:00,164.13,75.87,58.7,404.75,90.45,947.5339180170138,-0.020415525753103236,0.01719234295930039,1
2019-01-23 00:00:00+00:00,164.33,76.06,59.13,401.21,89.55,945.8536885195185,-0.0017732658066864637,0.005175085494991238,1
2019-01-24 00:00:00+00:00,156.31,75.21,57.66,407.93,106.06,972.3391055594253,0.02800160041809696,0.030488168769528867,1
2019-01-25 00:00:00+00:00,153.22,75.76,57.78,418.29,110.37,984.2851622515599,0.01228589555210946,0.02576724065488234,1
2019-01-28 00:00:00+00:00,154.86,75.71,58.12,413.95,109.36,983.2906029598851,-0.0010104381634685744,0.016550637414836755,1
2019-01-29 00:00:00+00:00,155.39,75.35,58.23,417.15,109.39,984.9357055706905,0.001673058408016237,0.0394727690930059,1
2019-01-30 00:00:00+00:00,159.04,76.22,57.83,419.91,112.88,1000.5405547558581,0.015843520644960085,0.05781746891735162,1
2019-01-31 00:00:00+00:00,159.2,76.76,59.01,429.27,111.94,1006.6647985884958,0.006120935132041705,0.035302182986172825,1
2019-02-01 00:00:00+00:00,159.04,77.52,58.7,430.15,112.02,1007.6465638475004,0.0009752653121288812,0.023734383583006613,1
2019-02-04 00:00:00+00:00,161.35,77.1,58.92,425.4,110.2,1004.2878145694461,-0.003333261282834621,0.02135402448305279,1
2019-02-05 00:00:00+00:00,161.46,77.31,59.14,421.04,110.98,1005.7885167325435,0.0014942949036385045,0.021171748616596764,1
2019-02-06 00:00:00+00:00,157.22,77.39,59.16,406.56,114.27,1002.6211674232179,-0.0031491205722006255,0.0020794885899126925,1
2019-02-07 00:00:00+00:00,163.13,75.55,55.84,406.46,112.73,993.4463555979102,-0.009150825978357702,-0.01313092800018445,0
2019-02-08 00:00:00+00:00,162.41,76.16,55.36,406.86,113.69,994.8375542172195,0.0014003761868672804,-0.01271180797895266,0
2019-02-11 00:00:00+00:00,165.13,75.52,55.67,408.51,114.9,1001.9417297757333,0.007141040794447884,-0.0023360681665929306,0
2019-02-12 00:00:00+00:00,167.89,76.13,56.53,416.34,118.2,1020.965871737227,0.018987273806583493,0.015090006251005317,1
2019-02-13 00:00:00+00:00,166.46,76.68,56.96,412.09,117.39,1017.6776783833336,-0.0032206692161984574,0.015017148499678612,1
2019-02-14 00:00:00+00:00,168.74,75.95,56.58,414.97,117.52,1019.7066071732881,0.00199368506655051,0.02643348725112915,1
2019-02-15 00:00:00+00:00,169.99,75.5,56.79,423.97,119.31,1029.1404934449,0.009251569231039092,0.034480945238010596,1
2019-02-19 00:00:00+00:00,167.14,74.86,57.42,420.6,118.96,1023.4507658743045,-0.005528620831495856,0.02146735230140151,1
2019-02-20 00:00:00+00:00,166.0,74.48,58.45,422.51,120.11,1027.7129320853512,0.004164505370618077,0.00660850723310058,1
2019-02-21 00:00:00+00:00,161.31,74.87,58.33,418.62,119.26,1017.8925815039601,-0.009555538589423485,0.00021117012310600813,1
2019-02-22 00:00:00+00:00,161.47,75.18,56.73,422.52,122.75,1024.289303273926,0.006284279781776814,0.004494132006598761,1
2019-02-25 00:00:00+00:00,157.71,75.34,55.66,420.38,124.04,1018.5365523504769,-0.005616334081652186,-0.010303686583090221,0
2019-02-26 00:00:00+00:00,162.92,75.3,55.92,426.15,122.78,1025.6833145251221,0.007016696806955602,0.0021813933070933267,1
2019-02-27 00:00:00+00:00,158.3,76.21,55.76,433.33,123.27,1024.5854379551517,-0.0010703855219470482,-0.0030431592641861904,0
2019-02-28 00:00:00+00:00,161.78,77.15,56.26,430.74,125.3,1037.020072417698,0.012136259214617695,0.01879126664375197,1
2019-03-01 00:00:00+00:00,160.62,77.19,56.84,439.57,126.64,1043.9644445659112,0.006696468402991762,0.019208578308001156,1
2019-03-04 00:00:00+00:00,158.4,76.18,54.61,433.83,122.81,1020.3080200098311,-0.02266018223055155,0.0017392283617767568,1
2019-03-05 00:00:00+00:00,157.31,75.38,54.77,437.13,122.95,1019.2068299388519,-0.0010792721897536772,-0.006314312122030263,0
2019-03-06 00:00:00+00:00,157.97,74.89,54.47,423.69,121.36,1009.0274182952334,-0.009987581857383465,-0.015184697228343147,0
2019-03-07 00:00:00+00:00,154.13,73.65,54.3,409.58,119.91,991.3931080231953,-0.01747654221510797,-0.0439981497061368,0
2019-03-08 00:00:00+00:00,151.77,72.5,54.56,402.64,118.63,980.5249724078296,-0.010962488570287032,-0.06076784749547692,0
2019-03-11 00:00:00+00:00,155.46,72.55,54.15,412.05,121.94,996.5849428718942,0.016378950986456697,-0.02325089744733,0
2019-03-12 00:00:00+00:00,154.87,73.12,54.16,417.62,122.39,1000.2585114920713,0.003686157057110284,-0.018591239668122483,0
2019-03-13 00:00:00+00:00,154.7,74.05,53.61,409.01,122.93,998.3323884338339,-0.0019256252619778147,-0.0105993451391726,0
2019-03-14 00:00:00+00:00,154.0,73.89,53.81,407.5,122.48,995.8861383544307,-0.002450336288538968,0.004532037084859608,1
2019-03-15 00:00:00+00:00,154.84,74.63,54.27,414.47,124.17,1006.9162289000687,0.011075654254876666,0.026915435338104032,1
2019-03-18 00:00:00+00:00,161.57,74.61,54.27,407.6,125.28,1016.5061247543816,0.009524025513809375,0.019989446985903436,1
2019-03-19 00:00:00+00:00,163.42,74.25,54.41,406.99,127.06,1023.0078969431974,0.0063961957832636696,0.022743505993456647,1
2019-03-20 00:00:00+00:00,164.15,73.2,54.11,405.5,126.31,1018.5113640147063,-0.004395403927894392,0.020212682483965905,1
2019-03-21 00:00:00+00:00,169.07,73.39,56.48,402.59,130.05,1041.1068125291054,0.02218477801301466,0.045407474241378365,1
2019-03-22 00:00:00+00:00,164.84,72.76,56.74,391.8,126.89,1022.4709609306633,-0.01790003808847529,0.015447890881236548,1
2019-03-25 00:00:00+00:00,167.78,73.78,56.67,395.0,124.13,1022.8817153395768,0.00040172721241837905,0.0062720631287249695,1
2019-03-26 00:00:00+00:00,168.27,73.99,57.57,405.62,126.63,1037.0610199177606,0.01386211559513173,0.013737062066240924,1
2019-03-27 00:00:00+00:00,166.89,73.86,56.94,402.87,125.14,1028.1756367556993,-0.008567849906041092,0.009488625343264667,1
2019-03-28 00:00:00+00:00,168.75,74.77,56.97,404.83,126.57,1037.1330451487665,0.008711943828324298,-0.0038168680989471016,0
2019-03-29 00:00:00+00:00,170.53,76.14,57.38,410.62,126.79,1046.5177089779243,0.009048659545711102,0.02351826992267192,1
2019-04-01 00:00:00+00:00,173.63,77.0,56.02,410.05,129.73,1055.8140426964317,0.008883111713022585,0.032195635979202164,1
2019-04-02 00:00:00+00:00,173.34,77.37,56.35,414.82,129.09,1057.4015915314021,0.0015036254214957356,0.019613669034879377,1
2019-04-03 00:00:00+00:00,171.69,77.42,56.66,407.0,128.57,1051.7445512732593,-0.005349944905936765,0.02292304317959637,1
2019-04-04 00:00:00+00:00,174.0,77.26,56.45,406.53,127.82,1051.9991340338242,0.00024205759873607846,0.014333830123911762,1
2019-04-05 00:00:00+00:00,176.78,77.26,56.8,408.94,129.08,1061.059369716935,0.008612398423152534,0.01389528396343409,1
2019-04-08 00:00:00+00:00,177.59,77.0,57.5,401.26,129.9,1062.8003365882823,0.0016407817705919037,0.006616973831877093,1
2019-04-09 00:00:00+00:00,175.65,76.97,57.16,395.73,128.93,1054.4088444340036,-0.00789564310942581,-0.0028302842754985846,0
2019-04-10 00:00:00+00:00,178.8,76.85,57.55,408.23,131.59,1071.2894943014167,0.016009586752351534,0.018583355629935072,1
2019-04-11 00:00:00+00:00,180.96,77.06,57.35,393.48,132.07,1069.6587438646327,-0.0015222313347218464,0.01678671517826613,1
2019-04-12 00:00:00+00:00,180.11,77.28,57.57,382.94,134.41,1071.3246180079122,0.0015573884220876355,0.00967452772573485,1
2019-04-15 00:00:00+00:00,181.43,78.64,58.35,375.5,134.06,1074.5599538117528,0.003019939754447698,0.011064747364702754,1
2019-04-16 00:00:00+00:00,179.95,79.44,58.39,367.69,134.98,1073.5158338547062,-0.0009716721280583762,0.018121044338317294,1
2019-04-17 00:00:00+00:00,176.81,80.16,58.09,342.97,135.82,1062.1758713945317,-0.010563386307452793,-0.008507152320043954,0
2019-04-18 00:00:00+00:00,175.4,79.86,58.45,333.34,134.95,1054.697620104223,-0.007040501946716682,-0.013986819484460788,0
2019-04-22 00:00:00+00:00,170.08,80.5,58.36,334.03,134.44,1047.2268941907325,-0.0070832869735234505,-0.022493391276668828,0
2019-04-23 00:00:00+00:00,172.47,80.53,58.43,344.14,137.15,1061.5943495470397,0.013719524809769013,-0.012065966369508518,0
2019-04-24 00:00:00+00:00,171.86,80.47,58.57,340.46,139.72,1066.0236977111863,0.004172354690882285,-0.006979064404311286,0
2019-04-25 00:00:00+00:00,170.64,80.82,57.94,349.99,115.86,1007.1308961826466,-0.05524530238397696,-0.05182284468542531,0
2019-04-26 00:00:00+00:00,170.19,81.19,59.4,343.66,118.93,1016.8049038576846,0.009605511767840413,-0.03592756399961716,0
2019-04-29 00:00:00+00:00,166.77,81.69,59.64,344.15,117.08,1009.2741423245169,-0.0074062993840771085,-0.036241192884512774,0
2019-04-30 00:00:00+00:00,166.32,81.35,60.3,343.14,120.14,1017.1490456043946,0.007802541400437013,-0.041866560387787466,0
2019-05-01 00:00:00+00:00,163.83,80.67,59.39,340.79,116.64,999.843479651232,-0.017013795596573122,-0.062081376053878534,0
2019-05-02 00:00:00+00:00,166.78,79.72,57.38,335.41,118.9,999.6658017544744,-0.00017770571131747737,-0.00741223852477102,0
2019-05-03 00:00:00+00:00,163.27,79.69,56.47,336.89,119.02,992.8224570063647,-0.006845632546496172,-0.02358608496116832,0
2019-05-06 00:00:00+00:00,161.99,80.95,57.4,344.23,118.81,998.7110433276105,0.005931157458909153,-0.010466035494160142,0
2019-05-07 00:00:00+00:00,160.66,80.02,57.15,322.4,117.81,983.162431858808,-0.01556867882124946,-0.03341360235499369,0
2019-05-08 00:00:00+00:00,158.62,80.41,57.25,329.0,117.69,983.6488158760195,0.0004947137944357749,-0.016197198966443782,0
2019-05-09 00:00:00+00:00,159.89,80.8,57.79,324.17,116.7,983.4972936414047,-0.00015404098715854353,-0.016173913406553497,0
2019-05-10 00:00:00+00:00,158.12,81.36,58.64,312.86,116.92,980.8239543437188,-0.0027181969030009023,-0.012085245028426117,0
2019-05-13 00:00:00+00:00,155.37,80.52,57.78,305.15,110.64,953.9208292547162,-0.02742910689513478,-0.04484802122910103,0
2019-05-14 00:00:00+00:00,155.75,81.31,57.17,304.62,113.18,960.4533123486019,0.006848034861540286,-0.023098034235575104,0
2019-05-15 00:00:00+00:00,155.83,80.61,57.37,305.85,114.45,963.3585026253672,0.0030248115545161713,-0.020627598918605994,0
2019-05-16 00:00:00+00:00,157.28,81.34,57.4,308.04,106.13,947.0393971576194,-0.016939805299143185,-0.03706964596597884,0
2019-05-17 00:00:00+00:00,157.97,81.22,57.02,304.94,104.76,942.0073987583393,-0.005313399225399529,-0.03957545634308268,0
2019-05-20 00:00:00+00:00,158.64,81.1,56.44,302.57,101.03,930.7310461027231,-0.01197055635707267,-0.024309966237041847,0
2019-05-21 00:00:00+00:00,161.3,81.81,56.54,309.95,105.71,950.8555530209724,0.02162225811905305,-0.009992947292940313,0
2019-05-22 00:00:00+00:00,166.29,81.12,56.83,320.09,104.69,958.7266573320786,0.008277918014044205,-0.004808018282566495,0
2019-05-23 00:00:00+00:00,159.8,81.25,57.09,315.26,102.3,942.7199285785791,-0.01669582109883394,-0.004561023112665041,0
2019-05-24 00:00:00+00:00,158.09,81.83,56.56,312.56,101.21,936.1620093753688,-0.006956381216103313,-0.0062052478469651895,0
